AccountID:ACC1678,IBAN:GR1289849300,InterestRate:1.0,Balance:3564.17,DateCreated:2024-10-17,AccountType:PERSONAL,MainOwnerID:U098,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1679,IBAN:GR1463658011,InterestRate:1.0,Balance:9295.29,DateCreated:2024-06-20,AccountType:BUSINESS,MainOwnerID:BIZ00180,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1680,IBAN:GR1541124933,InterestRate:1.0,Balance:7735.3,DateCreated:2024-09-12,AccountType:PERSONAL,MainOwnerID:U194,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1681,IBAN:GR1012592361,InterestRate:1.0,Balance:8830.36,DateCreated:2024-06-21,AccountType:BUSINESS,MainOwnerID:BIZ00012,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1682,IBAN:GR1038219623,InterestRate:1.0,Balance:4578.54,DateCreated:2024-04-23,AccountType:PERSONAL,MainOwnerID:U012,SecondaryOwnerIDs:U104|U168|,MaintenanceFee:
AccountID:ACC1683,IBAN:GR1272805079,InterestRate:1.0,Balance:5622.33,DateCreated:2024-07-08,AccountType:BUSINESS,MainOwnerID:BIZ00130,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1684,IBAN:GR1004227368,InterestRate:1.0,Balance:531.08,DateCreated:2024-03-22,AccountType:PERSONAL,MainOwnerID:U095,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1685,IBAN:GR1579631508,InterestRate:1.0,Balance:5354.41,DateCreated:2024-05-19,AccountType:BUSINESS,MainOwnerID:BIZ00079,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1686,IBAN:GR1858639692,InterestRate:1.0,Balance:6640.9,DateCreated:2024-07-14,AccountType:PERSONAL,MainOwnerID:U062,SecondaryOwnerIDs:U114|,MaintenanceFee:
AccountID:ACC1687,IBAN:GR1239490124,InterestRate:1.0,Balance:6951.72,DateCreated:2024-06-04,AccountType:BUSINESS,MainOwnerID:BIZ00148,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1688,IBAN:GR1161261494,InterestRate:1.0,Balance:2405.63,DateCreated:2024-02-06,AccountType:PERSONAL,MainOwnerID:U166,SecondaryOwnerIDs:U092|,MaintenanceFee:
AccountID:ACC1689,IBAN:GR1473600337,InterestRate:1.0,Balance:1765.68,DateCreated:2024-11-27,AccountType:BUSINESS,MainOwnerID:BIZ00108,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1690,IBAN:GR1680256234,InterestRate:1.0,Balance:2499.93,DateCreated:2024-04-19,AccountType:PERSONAL,MainOwnerID:U196,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1691,IBAN:GR1586229754,InterestRate:1.0,Balance:4554.19,DateCreated:2024-11-07,AccountType:BUSINESS,MainOwnerID:BIZ00153,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1692,IBAN:GR1411723420,InterestRate:1.0,Balance:8007.55,DateCreated:2024-06-24,AccountType:PERSONAL,MainOwnerID:U192,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1693,IBAN:GR1000718436,InterestRate:1.0,Balance:8533.08,DateCreated:2024-02-13,AccountType:BUSINESS,MainOwnerID:BIZ00177,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1694,IBAN:GR1717354799,InterestRate:1.0,Balance:2479.52,DateCreated:2024-08-14,AccountType:PERSONAL,MainOwnerID:U073,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1695,IBAN:GR1502437934,InterestRate:1.0,Balance:2397.62,DateCreated:2024-07-15,AccountType:BUSINESS,MainOwnerID:BIZ00042,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1696,IBAN:GR1790391293,InterestRate:1.0,Balance:5287.87,DateCreated:2024-09-11,AccountType:PERSONAL,MainOwnerID:U139,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1697,IBAN:GR1685589463,InterestRate:1.0,Balance:7402.18,DateCreated:2024-06-11,AccountType:BUSINESS,MainOwnerID:BIZ00163,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1698,IBAN:GR1261560645,InterestRate:1.0,Balance:9356.99,DateCreated:2024-12-13,AccountType:PERSONAL,MainOwnerID:U110,SecondaryOwnerIDs:U019|U018|,MaintenanceFee:
AccountID:ACC1699,IBAN:GR1169261278,InterestRate:1.0,Balance:8196.19,DateCreated:2024-06-25,AccountType:BUSINESS,MainOwnerID:BIZ00085,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1700,IBAN:GR1891303638,InterestRate:1.0,Balance:5748.78,DateCreated:2024-12-24,AccountType:PERSONAL,MainOwnerID:U001,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1701,IBAN:GR1054601140,InterestRate:1.0,Balance:1554.2,DateCreated:2024-04-05,AccountType:BUSINESS,MainOwnerID:BIZ00103,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1702,IBAN:GR1382277505,InterestRate:1.0,Balance:7463.22,DateCreated:2024-11-04,AccountType:PERSONAL,MainOwnerID:U104,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1703,IBAN:GR1540945251,InterestRate:1.0,Balance:7903.62,DateCreated:2024-05-16,AccountType:BUSINESS,MainOwnerID:BIZ00177,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1704,IBAN:GR1314625299,InterestRate:1.0,Balance:6163.04,DateCreated:2024-02-12,AccountType:PERSONAL,MainOwnerID:U098,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1705,IBAN:GR1712215538,InterestRate:1.0,Balance:5812.06,DateCreated:2024-11-01,AccountType:BUSINESS,MainOwnerID:BIZ00068,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1706,IBAN:GR1363390681,InterestRate:1.0,Balance:7734.18,DateCreated:2024-01-16,AccountType:PERSONAL,MainOwnerID:U034,SecondaryOwnerIDs:U187|,MaintenanceFee:
AccountID:ACC1707,IBAN:GR1266828801,InterestRate:1.0,Balance:4942.79,DateCreated:2024-11-04,AccountType:BUSINESS,MainOwnerID:BIZ00017,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1708,IBAN:GR1061692795,InterestRate:1.0,Balance:8953.48,DateCreated:2024-05-21,AccountType:PERSONAL,MainOwnerID:U193,SecondaryOwnerIDs:U061|U028|,MaintenanceFee:
AccountID:ACC1709,IBAN:GR1336490609,InterestRate:1.0,Balance:4854.66,DateCreated:2024-01-11,AccountType:BUSINESS,MainOwnerID:BIZ00044,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1710,IBAN:GR1505230024,InterestRate:1.0,Balance:1884.7,DateCreated:2024-11-06,AccountType:PERSONAL,MainOwnerID:U014,SecondaryOwnerIDs:U061|,MaintenanceFee:
AccountID:ACC1711,IBAN:GR1664091673,InterestRate:1.0,Balance:132.95,DateCreated:2024-08-17,AccountType:BUSINESS,MainOwnerID:BIZ00057,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1712,IBAN:GR1034270752,InterestRate:1.0,Balance:6932.59,DateCreated:2024-09-06,AccountType:PERSONAL,MainOwnerID:U192,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1713,IBAN:GR1527791804,InterestRate:1.0,Balance:4068.39,DateCreated:2024-12-23,AccountType:BUSINESS,MainOwnerID:BIZ00121,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1714,IBAN:GR1272734390,InterestRate:1.0,Balance:4886.85,DateCreated:2024-09-21,AccountType:PERSONAL,MainOwnerID:U136,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1715,IBAN:GR1167334772,InterestRate:1.0,Balance:7029.65,DateCreated:2024-03-05,AccountType:BUSINESS,MainOwnerID:BIZ00126,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1716,IBAN:GR1448149095,InterestRate:1.0,Balance:1960.79,DateCreated:2024-04-11,AccountType:PERSONAL,MainOwnerID:U085,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1717,IBAN:GR1681157170,InterestRate:1.0,Balance:1431.11,DateCreated:2024-07-18,AccountType:BUSINESS,MainOwnerID:BIZ00180,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1718,IBAN:GR1642954885,InterestRate:1.0,Balance:2829.44,DateCreated:2024-08-24,AccountType:PERSONAL,MainOwnerID:U184,SecondaryOwnerIDs:U072|U053|,MaintenanceFee:
AccountID:ACC1719,IBAN:GR1078718963,InterestRate:1.0,Balance:3837.3,DateCreated:2024-06-15,AccountType:BUSINESS,MainOwnerID:BIZ00102,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1720,IBAN:GR1329119511,InterestRate:1.0,Balance:6483.78,DateCreated:2024-05-15,AccountType:PERSONAL,MainOwnerID:U072,SecondaryOwnerIDs:U067|,MaintenanceFee:
AccountID:ACC1721,IBAN:GR1125074547,InterestRate:1.0,Balance:521.42,DateCreated:2024-12-19,AccountType:BUSINESS,MainOwnerID:BIZ00193,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1722,IBAN:GR1178747651,InterestRate:1.0,Balance:8535.99,DateCreated:2024-06-26,AccountType:PERSONAL,MainOwnerID:U025,SecondaryOwnerIDs:U067|U056|,MaintenanceFee:
AccountID:ACC1723,IBAN:GR1176137607,InterestRate:1.0,Balance:2248.76,DateCreated:2024-01-25,AccountType:BUSINESS,MainOwnerID:BIZ00030,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1724,IBAN:GR1226932998,InterestRate:1.0,Balance:9870.68,DateCreated:2024-03-26,AccountType:PERSONAL,MainOwnerID:U041,SecondaryOwnerIDs:U172|U118|U144|,MaintenanceFee:
AccountID:ACC1725,IBAN:GR1771981045,InterestRate:1.0,Balance:1086.81,DateCreated:2024-02-16,AccountType:BUSINESS,MainOwnerID:BIZ00176,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1726,IBAN:GR1348540745,InterestRate:1.0,Balance:9323.55,DateCreated:2024-09-26,AccountType:PERSONAL,MainOwnerID:U022,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1727,IBAN:GR1087353372,InterestRate:1.0,Balance:2957.29,DateCreated:2024-06-09,AccountType:BUSINESS,MainOwnerID:BIZ00131,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1728,IBAN:GR1236323845,InterestRate:1.0,Balance:5346.9,DateCreated:2024-04-06,AccountType:PERSONAL,MainOwnerID:U090,SecondaryOwnerIDs:U153|,MaintenanceFee:
AccountID:ACC1729,IBAN:GR1267333336,InterestRate:1.0,Balance:4133.83,DateCreated:2024-03-24,AccountType:BUSINESS,MainOwnerID:BIZ00066,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1730,IBAN:GR1279306867,InterestRate:1.0,Balance:7446.09,DateCreated:2024-05-06,AccountType:PERSONAL,MainOwnerID:U168,SecondaryOwnerIDs:U061|U008|,MaintenanceFee:
AccountID:ACC1731,IBAN:GR1792145766,InterestRate:1.0,Balance:4389.36,DateCreated:2024-12-08,AccountType:BUSINESS,MainOwnerID:BIZ00125,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1732,IBAN:GR1476645764,InterestRate:1.0,Balance:4471.39,DateCreated:2024-09-10,AccountType:PERSONAL,MainOwnerID:U068,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1733,IBAN:GR1857204509,InterestRate:1.0,Balance:7217.86,DateCreated:2024-12-17,AccountType:BUSINESS,MainOwnerID:BIZ00041,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1734,IBAN:GR1783502906,InterestRate:1.0,Balance:6400.91,DateCreated:2024-11-03,AccountType:PERSONAL,MainOwnerID:U021,SecondaryOwnerIDs:U191|U078|,MaintenanceFee:
AccountID:ACC1735,IBAN:GR1249343068,InterestRate:1.0,Balance:2787.23,DateCreated:2024-06-25,AccountType:BUSINESS,MainOwnerID:BIZ00040,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1736,IBAN:GR1022724355,InterestRate:1.0,Balance:9421.72,DateCreated:2024-07-06,AccountType:PERSONAL,MainOwnerID:U048,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1737,IBAN:GR1157023558,InterestRate:1.0,Balance:6590.49,DateCreated:2024-10-09,AccountType:BUSINESS,MainOwnerID:BIZ00079,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1738,IBAN:GR1576076671,InterestRate:1.0,Balance:1722.89,DateCreated:2024-12-18,AccountType:PERSONAL,MainOwnerID:U077,SecondaryOwnerIDs:U041|,MaintenanceFee:
AccountID:ACC1739,IBAN:GR1735536221,InterestRate:1.0,Balance:8576.73,DateCreated:2024-09-19,AccountType:BUSINESS,MainOwnerID:BIZ00087,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1740,IBAN:GR1023879067,InterestRate:1.0,Balance:2055.44,DateCreated:2024-09-14,AccountType:PERSONAL,MainOwnerID:U154,SecondaryOwnerIDs:U163|,MaintenanceFee:
AccountID:ACC1741,IBAN:GR1620585317,InterestRate:1.0,Balance:8356.7,DateCreated:2024-08-14,AccountType:BUSINESS,MainOwnerID:BIZ00112,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1742,IBAN:GR1830590347,InterestRate:1.0,Balance:8608.38,DateCreated:2024-04-19,AccountType:PERSONAL,MainOwnerID:U129,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1743,IBAN:GR1394956537,InterestRate:1.0,Balance:8636.12,DateCreated:2024-11-03,AccountType:BUSINESS,MainOwnerID:BIZ00046,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1744,IBAN:GR1608347533,InterestRate:1.0,Balance:8181.22,DateCreated:2024-02-14,AccountType:PERSONAL,MainOwnerID:U008,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1745,IBAN:GR1652904418,InterestRate:1.0,Balance:7111.37,DateCreated:2024-08-05,AccountType:BUSINESS,MainOwnerID:BIZ00152,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1746,IBAN:GR1579548611,InterestRate:1.0,Balance:7334.29,DateCreated:2024-06-04,AccountType:PERSONAL,MainOwnerID:U082,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1747,IBAN:GR1457112891,InterestRate:1.0,Balance:6106.04,DateCreated:2024-07-20,AccountType:BUSINESS,MainOwnerID:BIZ00029,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1748,IBAN:GR1872573476,InterestRate:1.0,Balance:8635.28,DateCreated:2024-11-28,AccountType:PERSONAL,MainOwnerID:U085,SecondaryOwnerIDs:U132|,MaintenanceFee:
AccountID:ACC1749,IBAN:GR1886496509,InterestRate:1.0,Balance:84.69,DateCreated:2024-04-02,AccountType:BUSINESS,MainOwnerID:BIZ00097,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1750,IBAN:GR1501174619,InterestRate:1.0,Balance:5940.41,DateCreated:2024-07-04,AccountType:PERSONAL,MainOwnerID:U162,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1751,IBAN:GR1517466167,InterestRate:1.0,Balance:7447.3,DateCreated:2024-07-13,AccountType:BUSINESS,MainOwnerID:BIZ00103,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1752,IBAN:GR1515232783,InterestRate:1.0,Balance:7774.09,DateCreated:2024-05-22,AccountType:PERSONAL,MainOwnerID:U062,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1753,IBAN:GR1620994741,InterestRate:1.0,Balance:2964.03,DateCreated:2024-08-21,AccountType:BUSINESS,MainOwnerID:BIZ00028,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1754,IBAN:GR1758656961,InterestRate:1.0,Balance:2145.35,DateCreated:2024-01-26,AccountType:PERSONAL,MainOwnerID:U090,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1755,IBAN:GR1116212522,InterestRate:1.0,Balance:6840.3,DateCreated:2024-04-17,AccountType:BUSINESS,MainOwnerID:BIZ00198,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1756,IBAN:GR1569714178,InterestRate:1.0,Balance:6452.67,DateCreated:2024-02-26,AccountType:PERSONAL,MainOwnerID:U034,SecondaryOwnerIDs:U188|,MaintenanceFee:
AccountID:ACC1757,IBAN:GR1791924968,InterestRate:1.0,Balance:4062.78,DateCreated:2024-10-08,AccountType:BUSINESS,MainOwnerID:BIZ00196,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1758,IBAN:GR1119797720,InterestRate:1.0,Balance:5513.49,DateCreated:2024-04-09,AccountType:PERSONAL,MainOwnerID:U167,SecondaryOwnerIDs:U143|,MaintenanceFee:
AccountID:ACC1759,IBAN:GR1394929624,InterestRate:1.0,Balance:6740.52,DateCreated:2024-06-02,AccountType:BUSINESS,MainOwnerID:BIZ00169,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1760,IBAN:GR1031323925,InterestRate:1.0,Balance:9576.72,DateCreated:2024-05-12,AccountType:PERSONAL,MainOwnerID:U067,SecondaryOwnerIDs:U146|,MaintenanceFee:
AccountID:ACC1761,IBAN:GR1558218542,InterestRate:1.0,Balance:5065.36,DateCreated:2024-06-07,AccountType:BUSINESS,MainOwnerID:BIZ00180,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1762,IBAN:GR1067365801,InterestRate:1.0,Balance:3721.58,DateCreated:2024-08-21,AccountType:PERSONAL,MainOwnerID:U024,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1763,IBAN:GR1064215416,InterestRate:1.0,Balance:3198.02,DateCreated:2024-05-14,AccountType:BUSINESS,MainOwnerID:BIZ00011,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1764,IBAN:GR1576927613,InterestRate:1.0,Balance:3157.64,DateCreated:2024-01-06,AccountType:PERSONAL,MainOwnerID:U116,SecondaryOwnerIDs:U068|U042|U152|,MaintenanceFee:
AccountID:ACC1765,IBAN:GR1625261559,InterestRate:1.0,Balance:8997.04,DateCreated:2024-09-24,AccountType:BUSINESS,MainOwnerID:BIZ00096,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1766,IBAN:GR1051085109,InterestRate:1.0,Balance:1378.31,DateCreated:2024-01-28,AccountType:PERSONAL,MainOwnerID:U088,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1767,IBAN:GR1881061896,InterestRate:1.0,Balance:6262.61,DateCreated:2024-07-16,AccountType:BUSINESS,MainOwnerID:BIZ00157,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1768,IBAN:GR1391820717,InterestRate:1.0,Balance:2104.92,DateCreated:2024-02-27,AccountType:PERSONAL,MainOwnerID:U158,SecondaryOwnerIDs:U194|,MaintenanceFee:
AccountID:ACC1769,IBAN:GR1814492579,InterestRate:1.0,Balance:6612.2,DateCreated:2024-04-27,AccountType:BUSINESS,MainOwnerID:BIZ00199,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1770,IBAN:GR1682867577,InterestRate:1.0,Balance:5270.53,DateCreated:2024-10-24,AccountType:PERSONAL,MainOwnerID:U122,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1771,IBAN:GR1443239422,InterestRate:1.0,Balance:4339.45,DateCreated:2024-12-28,AccountType:BUSINESS,MainOwnerID:BIZ00176,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1772,IBAN:GR1305054949,InterestRate:1.0,Balance:1423.52,DateCreated:2024-10-12,AccountType:PERSONAL,MainOwnerID:U186,SecondaryOwnerIDs:U140|,MaintenanceFee:
AccountID:ACC1773,IBAN:GR1815187886,InterestRate:1.0,Balance:9919.5,DateCreated:2024-03-25,AccountType:BUSINESS,MainOwnerID:BIZ00029,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1774,IBAN:GR1050159490,InterestRate:1.0,Balance:1297.75,DateCreated:2024-11-17,AccountType:PERSONAL,MainOwnerID:U176,SecondaryOwnerIDs:U007|U016|U154|,MaintenanceFee:
AccountID:ACC1775,IBAN:GR1267610734,InterestRate:1.0,Balance:727.96,DateCreated:2024-04-04,AccountType:BUSINESS,MainOwnerID:BIZ00114,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1776,IBAN:GR1899124406,InterestRate:1.0,Balance:523.63,DateCreated:2024-07-05,AccountType:PERSONAL,MainOwnerID:U105,SecondaryOwnerIDs:U178|U141|,MaintenanceFee:
AccountID:ACC1777,IBAN:GR1109097957,InterestRate:1.0,Balance:9536.78,DateCreated:2024-01-05,AccountType:BUSINESS,MainOwnerID:BIZ00087,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1778,IBAN:GR1663075800,InterestRate:1.0,Balance:9086.36,DateCreated:2024-01-18,AccountType:PERSONAL,MainOwnerID:U192,SecondaryOwnerIDs:U009|,MaintenanceFee:
AccountID:ACC1779,IBAN:GR1633712956,InterestRate:1.0,Balance:4651.94,DateCreated:2024-02-20,AccountType:BUSINESS,MainOwnerID:BIZ00131,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1780,IBAN:GR1648095326,InterestRate:1.0,Balance:5330.68,DateCreated:2024-12-26,AccountType:PERSONAL,MainOwnerID:U060,SecondaryOwnerIDs:U160|U009|U010|,MaintenanceFee:
AccountID:ACC1781,IBAN:GR1757302541,InterestRate:1.0,Balance:3290.73,DateCreated:2024-05-05,AccountType:BUSINESS,MainOwnerID:BIZ00070,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1782,IBAN:GR1149636444,InterestRate:1.0,Balance:2676.86,DateCreated:2024-05-07,AccountType:PERSONAL,MainOwnerID:U170,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1783,IBAN:GR1842813155,InterestRate:1.0,Balance:849.02,DateCreated:2024-11-03,AccountType:BUSINESS,MainOwnerID:BIZ00069,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1784,IBAN:GR1005699367,InterestRate:1.0,Balance:5920.87,DateCreated:2024-10-08,AccountType:PERSONAL,MainOwnerID:U169,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1785,IBAN:GR1178383215,InterestRate:1.0,Balance:7406.99,DateCreated:2024-03-20,AccountType:BUSINESS,MainOwnerID:BIZ00023,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1786,IBAN:GR1749839749,InterestRate:1.0,Balance:4178.55,DateCreated:2024-06-27,AccountType:PERSONAL,MainOwnerID:U151,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1787,IBAN:GR1790712458,InterestRate:1.0,Balance:6696.81,DateCreated:2024-10-18,AccountType:BUSINESS,MainOwnerID:BIZ00145,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1788,IBAN:GR1617202640,InterestRate:1.0,Balance:6282.39,DateCreated:2024-02-25,AccountType:PERSONAL,MainOwnerID:U098,SecondaryOwnerIDs:U029|,MaintenanceFee:
AccountID:ACC1789,IBAN:GR1857264013,InterestRate:1.0,Balance:4419.16,DateCreated:2024-10-17,AccountType:BUSINESS,MainOwnerID:BIZ00034,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1790,IBAN:GR1786395679,InterestRate:1.0,Balance:7969.36,DateCreated:2024-02-07,AccountType:PERSONAL,MainOwnerID:U003,SecondaryOwnerIDs:U038|,MaintenanceFee:
AccountID:ACC1791,IBAN:GR1561926275,InterestRate:1.0,Balance:7325.58,DateCreated:2024-09-22,AccountType:BUSINESS,MainOwnerID:BIZ00190,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1792,IBAN:GR1232237690,InterestRate:1.0,Balance:8016.28,DateCreated:2024-06-19,AccountType:PERSONAL,MainOwnerID:U009,SecondaryOwnerIDs:U152|,MaintenanceFee:
AccountID:ACC1793,IBAN:GR1526721767,InterestRate:1.0,Balance:8659.43,DateCreated:2024-03-01,AccountType:BUSINESS,MainOwnerID:BIZ00053,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1794,IBAN:GR1690078743,InterestRate:1.0,Balance:3168.62,DateCreated:2024-02-21,AccountType:PERSONAL,MainOwnerID:U162,SecondaryOwnerIDs:U035|,MaintenanceFee:
AccountID:ACC1795,IBAN:GR1330664727,InterestRate:1.0,Balance:3983.95,DateCreated:2024-10-01,AccountType:BUSINESS,MainOwnerID:BIZ00176,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1796,IBAN:GR1085199550,InterestRate:1.0,Balance:1689.45,DateCreated:2024-12-09,AccountType:PERSONAL,MainOwnerID:U009,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1797,IBAN:GR1567290056,InterestRate:1.0,Balance:19.95,DateCreated:2024-01-17,AccountType:BUSINESS,MainOwnerID:BIZ00141,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1798,IBAN:GR1029789523,InterestRate:1.0,Balance:288.57,DateCreated:2024-10-13,AccountType:PERSONAL,MainOwnerID:U088,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1799,IBAN:GR1393383182,InterestRate:1.0,Balance:7313.87,DateCreated:2024-09-17,AccountType:BUSINESS,MainOwnerID:BIZ00168,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1800,IBAN:GR1496291353,InterestRate:1.0,Balance:2391.16,DateCreated:2024-04-14,AccountType:PERSONAL,MainOwnerID:U069,SecondaryOwnerIDs:U200|,MaintenanceFee:
AccountID:ACC1801,IBAN:GR1020115918,InterestRate:1.0,Balance:6483.25,DateCreated:2024-05-19,AccountType:BUSINESS,MainOwnerID:BIZ00072,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1802,IBAN:GR1567633143,InterestRate:1.0,Balance:5897.21,DateCreated:2024-03-23,AccountType:PERSONAL,MainOwnerID:U085,SecondaryOwnerIDs:U031|U195|,MaintenanceFee:
AccountID:ACC1803,IBAN:GR1776386881,InterestRate:1.0,Balance:5975.43,DateCreated:2024-03-13,AccountType:BUSINESS,MainOwnerID:BIZ00196,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1804,IBAN:GR1321065554,InterestRate:1.0,Balance:5794.24,DateCreated:2024-05-20,AccountType:PERSONAL,MainOwnerID:U097,SecondaryOwnerIDs:,MaintenanceFee:
AccountID:ACC1805,IBAN:GR1250570854,InterestRate:1.0,Balance:8160.03,DateCreated:2024-09-18,AccountType:BUSINESS,MainOwnerID:BIZ00162,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1806,IBAN:GR1215090448,InterestRate:1.0,Balance:5270.15,DateCreated:2024-08-24,AccountType:PERSONAL,MainOwnerID:U181,SecondaryOwnerIDs:U116|,MaintenanceFee:
AccountID:ACC1807,IBAN:GR1568569811,InterestRate:1.0,Balance:3252.98,DateCreated:2024-06-02,AccountType:BUSINESS,MainOwnerID:BIZ00058,SecondaryOwnerIDs:,MaintenanceFee:5.0
AccountID:ACC1808,IBAN:GR1121703251,InterestRate:1.0,Balance:4483.68,DateCreated:2024-02-09,AccountType:PERSONAL,MainOwnerID:U143,SecondaryOwnerIDs:U104|,MaintenanceFee:
